a,b
0.006299708,7.441934599
0.00644265,7.757855136
0.007000259,10.40573727
0.006951164,10.08279614
0.007214609,11.27059965
0.006789023,9.495211204
0.006636256,8.724505248
0.007715626,14.76061094
0.007596456,13.50790982
0.007538368,13.15124111
0.007275226,11.72216895
0.006061851,6.148496227
0.007450977,12.12006202
